ANSWER,ID,SECTION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
2,27,1,0.619666667,0.3255,0.28975,0.85275,0.145,0.071,0.068,0.093,1.42,0.794,0.815,4.922,0.228815498,0.457630997,0.203391554,0.508478885,0.181018534,0.190171703,0.075237755,0.553572008,0.676532576,0.65258216,0.719910515,1.529411765,1.035718809,0.655616293,0.671296296,0.64137308,0.333333333,0.487670514,0.344383707,0.328703704,0.35862692,0.666666667,0.512329486,0.690532425,0.327464789,1.624958732,0.571428571,1.240002908,0.296822609,0.384615385,0.178593888,0.163636364,0.181018534,0.155915695,0.188328912,0.099861653,0.327272727,0.190171703,0.138791314,0.180371353,0.10250283,0.145454545,0.075237755,0.408470382,0.24668435,0.61904163,0.363636364,0.553572008,0.318610831,0.319248826,0.364653244,0.470588235,0.293603547,0.681389169,0.680751174,0.635346756,0.529411765,0.706396453,0.47094677,0.489208633,0.506525792,0.307692308,0.283478048,0.52905323,0.510791367,0.493474208,0.692307692,0.716521952
2,27,2,0.708222222,0.946375,0.4484,0.823307692,0.08,0.243,0.049,0.035,2.537,2.325,1.407,4.903,0.228815498,0.203391554,0.127119721,0.330511276,0.237039792,0.281554481,0.08337672,0.398029007,1.205903685,2.263565891,0.946247465,0.928571429,1.138927577,0.428033006,0.247678019,0.521801728,0.529411765,0.457081391,0.571966994,0.752321981,0.478198272,0.470588235,0.542918609,0.391492525,0.094086022,0.782102409,0.590909091,0.661209613,0.242019285,0.196560197,0.227085571,0.257142857,0.237039792,0.323402731,0.597051597,0.20810956,0.228571429,0.281554481,0.153230785,0.12039312,0.12593985,0.142857143,0.08337672,0.281347199,0.085995086,0.43886502,0.371428571,0.398029007,0.387680603,0.379844961,0.356744422,0.357142857,0.260213556,0.612319397,0.620155039,0.643255578,0.642857143,0.739786444,0.321485544,0.167808219,0.377009646,0.384615385,0.228472435,0.678514456,0.832191781,0.622990354,0.615384615,0.771527565
2,27,3,0.4768,0.7525,0.540833333,1.1594,0.105,0.217,0.14,0.008,1.152,2.22,1.495,2.619,0.274732822,0.274732822,0.164839693,0.412099233,0.14479638,0.228521972,0.098545355,0.528136293,1.270922729,1.457142857,1.403475633,1,1.344065893,0.387863011,0.326086957,0.341637011,0.5,0.387863011,0.612136989,0.673913043,0.658362989,0.5,0.612136989,0.654978909,0.017316017,0.538113828,0.576923077,1.119256018,0.162756298,0.223404255,0.153887256,0.243902439,0.14479638,0.25686685,0.461702128,0.296553567,0.243902439,0.228521972,0.184614159,0.29787234,0.199706118,0.146341463,0.098545355,0.395762693,0.017021277,0.349853059,0.365853659,0.528136293,0.531461889,0.571428571,0.564790329,0.375,0.404966929,0.468538111,0.428571429,0.435209671,0.625,0.595033071,0.418170103,0.392156863,0.402422611,0.375,0.301299907,0.581829897,0.607843137,0.597577389,0.625,0.698700093
1,27,4,0.468217391,0.417863636,0.412434783,0.318521739,0.052,0.038,0.055,0.004,1.16,1.21,1.096,1.411,0.631885491,0.604412209,0.631885491,0.631885491,0.292842769,0.249986403,0.257953989,0.199216838,0.942822199,0.869158879,1.022163121,0.97826087,0.922192051,0.528413742,0.577777778,0.489451477,0.511111111,0.539475003,0.471586258,0.422222222,0.510548523,0.488888889,0.460524997,0.245296774,0.027586207,0.407097519,0.338235294,0.248777506,0.289552578,0.348993289,0.237851138,0.252747253,0.292842769,0.258413069,0.255033557,0.248103342,0.241758242,0.249986403,0.255055786,0.369127517,0.224728317,0.252747253,0.257953989,0.196978567,0.026845638,0.289317203,0.252747253,0.199216838,0.468328808,0.514018692,0.485815603,0.5,0.468328808,0.531671192,0.485981308,0.514184397,0.5,0.531671192,0.496730782,0.591397849,0.475281873,0.511111111,0.507843032,0.503269218,0.408602151,0.524718127,0.488888889,0.492156968
2,28,1,0.3255,0.619666667,0.28975,0.85275,0.071,0.145,0.068,0.093,0.794,1.42,0.815,4.922,0.574988021,0.287494011,0.255550232,0.638875579,0.190171703,0.181018534,0.075237755,0.553572008,1.478125423,1.532374101,1.389061529,0.653846154,0.965513024,0.344383707,0.328703704,0.35862692,0.666666667,0.512329486,0.655616293,0.671296296,0.64137308,0.333333333,0.487670514,0.690532425,0.327464789,1.624958732,0.571428571,1.240002908,0.155915695,0.188328912,0.099861653,0.327272727,0.190171703,0.296822609,0.384615385,0.178593888,0.163636364,0.181018534,0.138791314,0.180371353,0.10250283,0.145454545,0.075237755,0.408470382,0.24668435,0.61904163,0.363636364,0.553572008,0.47094677,0.489208633,0.506525792,0.307692308,0.283478048,0.52905323,0.510791367,0.493474208,0.692307692,0.716521952,0.318610831,0.319248826,0.364653244,0.470588235,0.293603547,0.681389169,0.680751174,0.635346756,0.529411765,0.706396453
2,28,2,0.946375,0.708222222,0.4484,0.823307692,0.243,0.08,0.049,0.035,2.325,2.537,1.407,4.903,0.255550232,0.287494011,0.159718895,0.415269126,0.281554481,0.237039792,0.08337672,0.398029007,0.829253623,0.441780822,1.056806002,1.076923077,0.878018954,0.571966994,0.752321981,0.478198272,0.470588235,0.542918609,0.428033006,0.247678019,0.521801728,0.529411765,0.457081391,0.391492525,0.094086022,0.782102409,0.590909091,0.661209613,0.323402731,0.597051597,0.20810956,0.228571429,0.281554481,0.242019285,0.196560197,0.227085571,0.257142857,0.237039792,0.153230785,0.12039312,0.12593985,0.142857143,0.08337672,0.281347199,0.085995086,0.43886502,0.371428571,0.398029007,0.321485544,0.167808219,0.377009646,0.384615385,0.228472435,0.678514456,0.832191781,0.622990354,0.615384615,0.771527565,0.387680603,0.379844961,0.356744422,0.357142857,0.260213556,0.612319397,0.620155039,0.643255578,0.642857143,0.739786444
2,28,3,0.7525,0.4768,0.540833333,1.1594,0.217,0.105,0.14,0.008,2.22,1.152,1.495,2.619,0.303683683,0.303683683,0.18221021,0.455525525,0.228521972,0.14479638,0.098545355,0.528136293,0.786829897,0.68627451,0.712516824,1,0.744011142,0.612136989,0.673913043,0.658362989,0.5,0.612136989,0.387863011,0.326086957,0.341637011,0.5,0.387863011,0.654978909,0.017316017,0.538113828,0.576923077,1.119256018,0.25686685,0.461702128,0.296553567,0.243902439,0.228521972,0.162756298,0.223404255,0.153887256,0.243902439,0.14479638,0.184614159,0.29787234,0.199706118,0.146341463,0.098545355,0.395762693,0.017021277,0.349853059,0.365853659,0.528136293,0.418170103,0.392156863,0.402422611,0.375,0.301299907,0.581829897,0.607843137,0.597577389,0.625,0.698700093,0.531461889,0.571428571,0.564790329,0.375,0.404966929,0.468538111,0.428571429,0.435209671,0.625,0.595033071
1,28,4,0.417863636,0.468217391,0.412434783,0.318521739,0.038,0.052,0.055,0.004,1.21,1.16,1.096,1.411,0.668104103,0.698472471,0.698472471,0.698472471,0.249986403,0.292842769,0.257953989,0.199216838,1.06064537,1.150537634,0.978317433,1.022222222,1.084372825,0.471586258,0.422222222,0.510548523,0.488888889,0.460524997,0.528413742,0.577777778,0.489451477,0.511111111,0.539475003,0.245296774,0.027586207,0.407097519,0.338235294,0.248777506,0.258413069,0.255033557,0.248103342,0.241758242,0.249986403,0.289552578,0.348993289,0.237851138,0.252747253,0.292842769,0.255055786,0.369127517,0.224728317,0.252747253,0.257953989,0.196978567,0.026845638,0.289317203,0.252747253,0.199216838,0.496730782,0.591397849,0.475281873,0.511111111,0.507843032,0.503269218,0.408602151,0.524718127,0.488888889,0.492156968,0.468328808,0.514018692,0.485815603,0.5,0.468328808,0.531671192,0.485981308,0.514184397,0.5,0.531671192
4,29,1,0.750666667,0.768125,0.155,1.055368421,0.477,0.162,0.045,0.11,1.4,1.788,0.295,2.85,0.173601065,0.462936173,0.115734043,0.549736705,0.120215662,0.328030748,0.016548337,0.535205253,1.019276776,0.396551724,1.228908555,2,2.519516003,0.494252558,0.746478873,0.439146801,0.272727273,0.268191021,0.505747442,0.253521127,0.560853199,0.727272727,0.731808979,0.630525556,0.160818713,0.818260121,0.730769231,1.151487309,0.275054098,0.600755668,0.221064267,0.133333333,0.120215662,0.28145106,0.204030227,0.282330649,0.355555556,0.328030748,0.05679403,0.056675063,0.046581399,0.088888889,0.016548337,0.386700812,0.138539043,0.450023685,0.422222222,0.535205253,0.171144645,0.086206897,0.174041298,0.4,0.120999219,0.828855355,0.913793103,0.825958702,0.6,0.879000781,0.167907921,0.217391304,0.14162266,0.2,0.048024787,0.832092079,0.782608696,0.85837734,0.8,0.951975213
4,29,2,0.67975,1.008,0.3905,1.241117647,0.147,0.265,0.188,0.015,1.76,2.52,0.593,5.235,0.115734043,0.405069151,0.057867022,0.491869683,0.070238434,0.364547545,0.020175144,0.545038878,1.306704041,1.352238806,1.322991925,2.666666667,4.255142857,0.402755147,0.356796117,0.411214953,0.222222222,0.161547145,0.597244853,0.643203883,0.588785047,0.777777778,0.838452855,0.597193623,0.025,1.074286887,0.85,1.197990007,0.20478298,0.23902439,0.174119509,0.108108108,0.070238434,0.303672298,0.430894309,0.249307479,0.378378378,0.364547545,0.117642889,0.305691057,0.058666403,0.054054054,0.020175144,0.373901833,0.024390244,0.517906609,0.459459459,0.545038878,0.364868021,0.56119403,0.2520187,0.333333333,0.223142857,0.635131979,0.43880597,0.7479813,0.666666667,0.776857143,0.279227744,0.415011038,0.190491487,0.125,0.052440744,0.720772256,0.584988962,0.809508513,0.875,0.947559256
5,29,3,0.410333333,1.198692308,0.5695,1.107266667,0.008,0.187,0.37,0.025,1.125,2.865,0.769,4.728,0.119545726,0.51803148,0.079697151,0.597728631,0.035617152,0.450870899,0.032955269,0.480556681,1.804584767,1.473544974,1.918690602,3,7.055696203,0.25501976,0.041025641,0.281954887,0.1875,0.073212799,0.74498024,0.958974359,0.718045113,0.8125,0.926787201,0.508264234,0.044247788,0.993486026,0.833333333,0.92513786,0.124881093,0.013559322,0.118583325,0.090909091,0.035617152,0.364810735,0.316949153,0.3019922,0.393939394,0.450870899,0.173321971,0.627118644,0.08105829,0.060606061,0.032955269,0.336986201,0.042372881,0.498366185,0.454545455,0.480556681,0.581221296,0.978835979,0.406019007,0.4,0.480590717,0.418778704,0.021164021,0.593980993,0.6,0.519409283,0.322080352,0.66427289,0.211612548,0.133333333,0.068113862,0.677919648,0.33572711,0.788387452,0.866666667,0.931886138
3,29,4,0.580875,0.535615385,0.420333333,1.609,0.017,0.195,0.073,0.04,1.625,0.915,0.945,6.457,0.318788603,0.51803148,0.239091452,0.637577207,0.116536262,0.174616311,0.063246063,0.645601364,0.954795007,2.977777778,0.723735409,1.357142857,1.323057609,0.520268699,0.080188679,0.63976378,0.380952381,0.400258398,0.479731301,0.919811321,0.36023622,0.619047619,0.599741602,1.046964581,0.140350877,1.852797704,0.592592593,1.821681291,0.184649571,0.052307692,0.163447998,0.186046512,0.116536262,0.170262365,0.6,0.092033796,0.302325581,0.174616311,0.133616302,0.224615385,0.095051298,0.139534884,0.063246063,0.511471762,0.123076923,0.649466908,0.372093023,0.645601364,0.419826044,0.811111111,0.36770428,0.428571429,0.35179244,0.580173956,0.188888889,0.63229572,0.571428571,0.64820756,0.439702806,0.27238806,0.508064516,0.315789474,0.265893516,0.560297194,0.72761194,0.491935484,0.684210526,0.734106484
4,30,1,0.768125,0.750666667,0.155,1.055368421,0.162,0.477,0.045,0.11,1.788,1.4,0.295,2.85,0.794715144,0.298018179,0.198678786,0.943724234,0.328030748,0.120215662,0.016548337,0.535205253,0.981087791,2.52173913,0.813730197,0.5,0.396901627,0.505747442,0.253521127,0.560853199,0.727272727,0.731808979,0.494252558,0.746478873,0.439146801,0.272727273,0.268191021,0.630525556,0.160818713,0.818260121,0.730769231,1.151487309,0.28145106,0.204030227,0.282330649,0.355555556,0.328030748,0.275054098,0.600755668,0.221064267,0.133333333,0.120215662,0.05679403,0.056675063,0.046581399,0.088888889,0.016548337,0.386700812,0.138539043,0.450023685,0.422222222,0.535205253,0.167907921,0.217391304,0.14162266,0.2,0.048024787,0.832092079,0.782608696,0.85837734,0.8,0.951975213,0.171144645,0.086206897,0.174041298,0.4,0.120999219,0.828855355,0.913793103,0.825958702,0.6,0.879000781
4,30,2,1.008,0.67975,0.3905,1.241117647,0.265,0.147,0.188,0.015,2.52,1.76,0.593,5.235,0.387457449,0.110702128,0.055351064,0.470484045,0.364547545,0.070238434,0.020175144,0.545038878,0.765284233,0.739514349,0.755862512,0.375,0.235009736,0.597244853,0.643203883,0.588785047,0.777777778,0.838452855,0.402755147,0.356796117,0.411214953,0.222222222,0.161547145,0.597193623,0.025,1.074286887,0.85,1.197990007,0.303672298,0.430894309,0.249307479,0.378378378,0.364547545,0.20478298,0.23902439,0.174119509,0.108108108,0.070238434,0.117642889,0.305691057,0.058666403,0.054054054,0.020175144,0.373901833,0.024390244,0.517906609,0.459459459,0.545038878,0.279227744,0.415011038,0.190491487,0.125,0.052440744,0.720772256,0.584988962,0.809508513,0.875,0.947559256,0.364868021,0.56119403,0.2520187,0.333333333,0.223142857,0.635131979,0.43880597,0.7479813,0.666666667,0.776857143
4,30,3,1.198692308,0.410333333,0.5695,1.107266667,0.187,0.008,0.37,0.025,2.865,1.125,0.769,4.728,0.371779106,0.085795178,0.057196786,0.428975892,0.450870899,0.035617152,0.032955269,0.480556681,0.554144099,0.678635548,0.521188773,0.333333333,0.141729458,0.74498024,0.958974359,0.718045113,0.8125,0.926787201,0.25501976,0.041025641,0.281954887,0.1875,0.073212799,0.508264234,0.044247788,0.993486026,0.833333333,0.92513786,0.364810735,0.316949153,0.3019922,0.393939394,0.450870899,0.124881093,0.013559322,0.118583325,0.090909091,0.035617152,0.173321971,0.627118644,0.08105829,0.060606061,0.032955269,0.336986201,0.042372881,0.498366185,0.454545455,0.480556681,0.322080352,0.66427289,0.211612548,0.133333333,0.068113862,0.677919648,0.33572711,0.788387452,0.866666667,0.931886138,0.581221296,0.978835979,0.406019007,0.4,0.480590717,0.418778704,0.021164021,0.593980993,0.6,0.519409283
2,30,4,0.535615385,0.580875,0.420333333,1.609,0.195,0.017,0.073,0.04,0.915,1.625,0.945,6.457,0.425295253,0.261720156,0.196290117,0.523440311,0.174616311,0.116536262,0.063246063,0.645601364,1.047345234,0.335820896,1.38172043,0.736842105,0.755824987,0.479731301,0.919811321,0.36023622,0.619047619,0.599741602,0.520268699,0.080188679,0.63976378,0.380952381,0.400258398,1.046964581,0.140350877,1.852797704,0.592592593,1.821681291,0.170262365,0.6,0.092033796,0.302325581,0.174616311,0.184649571,0.052307692,0.163447998,0.186046512,0.116536262,0.133616302,0.224615385,0.095051298,0.139534884,0.063246063,0.511471762,0.123076923,0.649466908,0.372093023,0.645601364,0.439702806,0.27238806,0.508064516,0.315789474,0.265893516,0.560297194,0.72761194,0.491935484,0.684210526,0.734106484,0.419826044,0.811111111,0.36770428,0.428571429,0.35179244,0.580173956,0.188888889,0.63229572,0.571428571,0.64820756
2,31,1,0.91616,0.122,0.207,0.616173913,0.035,0.001,0.073,0.058,3.379,0.304,0.444,1.557,0.705556967,0.197555951,0.282222787,0.649112409,0.5726,0.02135,0.05175,0.3543,0.292923537,0.685185185,0.19565786,0.485714286,0.117081765,0.882484395,0.972222222,0.917458594,0.78125,0.964054213,0.117515605,0.027777778,0.082541406,0.21875,0.035945787,0.49485521,0.532110092,0.377271626,0.547619048,0.54870683,0.49220615,0.209580838,0.594475721,0.384615385,0.5726,0.065544392,0.005988024,0.053483462,0.107692308,0.02135,0.111210567,0.437125749,0.078114004,0.153846154,0.05175,0.33103889,0.347305389,0.273926812,0.353846154,0.3543,0.184301435,0.675925926,0.116139158,0.285714286,0.082886202,0.815698565,0.324074074,0.883860842,0.714285714,0.917113798,0.629179331,0.986486486,0.593582888,0.588235294,0.707934337,0.370820669,0.013513514,0.406417112,0.411764706,0.292065663
1,31,2,0.789217391,0.2855,0.5395,0.634368421,0.044,0.013,0.288,0.105,3.255,0.799,1.473,1.568,0.63523628,0.22095175,0.331427624,0.524760405,0.465877884,0.058619716,0.166157637,0.309344763,0.620899527,0.906626506,0.480541455,0.571428571,0.35564038,0.734348767,0.771929825,0.802910705,0.741935484,0.888236445,0.265651233,0.228070175,0.197089295,0.258064516,0.111763555,0.392988221,0.304347826,0.283698209,0.441860465,0.447900409,0.350983888,0.097777778,0.458773784,0.370967742,0.465877884,0.126968692,0.028888889,0.112614517,0.129032258,0.058619716,0.23992858,0.64,0.207610994,0.193548387,0.166157637,0.28211884,0.233333333,0.221000705,0.306451613,0.309344763,0.40603066,0.86746988,0.311548223,0.342857143,0.262892877,0.59396934,0.13253012,0.688451777,0.657142857,0.737107123,0.653939394,0.956810631,0.648327465,0.6,0.739209865,0.346060606,0.043189369,0.351672535,0.4,0.260790135
1,31,3,0.730555556,0.380444444,0.6714,0.931333333,0.405,0.052,0.133,0.188,1.217,0.84,1.62,2.192,0.277777778,0.277777778,0.308641975,0.277777778,0.262004383,0.136441522,0.267543335,0.334010759,0.750269465,0.343866171,0.867113148,1,0.762886598,0.657565757,0.886214442,0.591638308,0.5,0.657565757,0.342434243,0.113785558,0.408361692,0.5,0.342434243,0.522516457,0.318644068,0.596138156,0.321428571,0.501525758,0.269206833,0.520565553,0.207360709,0.243243243,0.262004383,0.140192273,0.066838046,0.143124894,0.243243243,0.136441522,0.247408244,0.170951157,0.27602658,0.27027027,0.267543335,0.34319265,0.241645244,0.373487817,0.243243243,0.334010759,0.478902485,0.247211896,0.571025731,0.526315789,0.505229889,0.521097515,0.752788104,0.428974269,0.473684211,0.494770111,0.638307312,0.718918919,0.658536585,0.526315789,0.662260801,0.361692688,0.281081081,0.341463415,0.473684211,0.337739199
1,31,4,1.02375,0.486,0.5295,0.890545455,0.275,0.082,0.11,0.166,3.411,1.152,1.09,3.047,0.28708134,0.09569378,0.14354067,0.263157895,0.451621204,0.071465333,0.116792883,0.360120579,0.653790439,0.498701299,0.498111531,0.555555556,0.331199069,0.678092399,0.770308123,0.747534517,0.75,0.863377609,0.321907601,0.229691877,0.252465483,0.25,0.136622391,0.436702442,0.355460385,0.539005838,0.5,0.562794439,0.349427124,0.434439179,0.392068966,0.363636364,0.451621204,0.165881888,0.129541864,0.132413793,0.121212121,0.071465333,0.18072934,0.173775671,0.125287356,0.181818182,0.116792883,0.303961648,0.262243286,0.350229885,0.333333333,0.360120579,0.340898117,0.285714286,0.242168407,0.333333333,0.205471478,0.659101883,0.714285714,0.757831593,0.666666667,0.794528522,0.521418021,0.572916667,0.48617306,0.6,0.620386643,0.478581979,0.427083333,0.51382694,0.4,0.379613357
2,32,1,0.122,0.91616,0.207,0.616173913,0.001,0.035,0.073,0.058,0.304,3.379,0.444,1.557,0.227014756,0.810766986,0.324306794,0.745905627,0.02135,0.5726,0.05175,0.3543,3.413860182,1.459459459,5.110962567,2.058823529,8.541039672,0.117515605,0.027777778,0.082541406,0.21875,0.035945787,0.882484395,0.972222222,0.917458594,0.78125,0.964054213,0.49485521,0.532110092,0.377271626,0.547619048,0.54870683,0.065544392,0.005988024,0.053483462,0.107692308,0.02135,0.49220615,0.209580838,0.594475721,0.384615385,0.5726,0.111210567,0.437125749,0.078114004,0.153846154,0.05175,0.33103889,0.347305389,0.273926812,0.353846154,0.3543,0.629179331,0.986486486,0.593582888,0.588235294,0.707934337,0.370820669,0.013513514,0.406417112,0.411764706,0.292065663,0.184301435,0.675925926,0.116139158,0.285714286,0.082886202,0.815698565,0.324074074,0.883860842,0.714285714,0.917113798
2,32,2,0.2855,0.789217391,0.5395,0.634368421,0.013,0.044,0.288,0.105,0.799,3.255,1.473,1.568,0.202459888,0.582072177,0.303689831,0.480842233,0.058619716,0.465877884,0.166157637,0.309344763,1.610566535,1.102990033,2.080985915,1.75,2.811829185,0.265651233,0.228070175,0.197089295,0.258064516,0.111763555,0.734348767,0.771929825,0.802910705,0.741935484,0.888236445,0.392988221,0.304347826,0.283698209,0.441860465,0.447900409,0.126968692,0.028888889,0.112614517,0.129032258,0.058619716,0.350983888,0.097777778,0.458773784,0.370967742,0.465877884,0.23992858,0.64,0.207610994,0.193548387,0.166157637,0.28211884,0.233333333,0.221000705,0.306451613,0.309344763,0.653939394,0.956810631,0.648327465,0.6,0.739209865,0.346060606,0.043189369,0.351672535,0.4,0.260790135,0.40603066,0.86746988,0.311548223,0.342857143,0.262892877,0.59396934,0.13253012,0.688451777,0.657142857,0.737107123
2,32,3,0.380444444,0.730555556,0.6714,0.931333333,0.052,0.405,0.133,0.188,0.84,1.217,1.62,2.192,0.227767374,0.227767374,0.25307486,0.227767374,0.136441522,0.262004383,0.267543335,0.334010759,1.332854457,2.908108108,1.153252033,1,1.310810811,0.342434243,0.113785558,0.408361692,0.5,0.342434243,0.657565757,0.886214442,0.591638308,0.5,0.657565757,0.522516457,0.318644068,0.596138156,0.321428571,0.501525758,0.140192273,0.066838046,0.143124894,0.243243243,0.136441522,0.269206833,0.520565553,0.207360709,0.243243243,0.262004383,0.247408244,0.170951157,0.27602658,0.27027027,0.267543335,0.34319265,0.241645244,0.373487817,0.243243243,0.334010759,0.638307312,0.718918919,0.658536585,0.526315789,0.662260801,0.361692688,0.281081081,0.341463415,0.473684211,0.337739199,0.478902485,0.247211896,0.571025731,0.526315789,0.505229889,0.521097515,0.752788104,0.428974269,0.473684211,0.494770111
2,32,4,0.486,1.02375,0.5295,0.890545455,0.082,0.275,0.11,0.166,1.152,3.411,1.09,3.047,0.125164278,0.375492834,0.187746417,0.344201765,0.071465333,0.451621204,0.116792883,0.360120579,1.529542097,2.005208333,2.007582516,1.8,3.019332162,0.321907601,0.229691877,0.252465483,0.25,0.136622391,0.678092399,0.770308123,0.747534517,0.75,0.863377609,0.436702442,0.355460385,0.539005838,0.5,0.562794439,0.165881888,0.129541864,0.132413793,0.121212121,0.071465333,0.349427124,0.434439179,0.392068966,0.363636364,0.451621204,0.18072934,0.173775671,0.125287356,0.181818182,0.116792883,0.303961648,0.262243286,0.350229885,0.333333333,0.360120579,0.521418021,0.572916667,0.48617306,0.6,0.620386643,0.478581979,0.427083333,0.51382694,0.4,0.379613357,0.340898117,0.285714286,0.242168407,0.333333333,0.205471478,0.659101883,0.714285714,0.757831593,0.666666667,0.794528522
3,33,1,1.315571429,1.214142857,0.4035,0.867727273,0.195,0.003,0.01,0.007,2.387,2.883,0.832,2.21,0.219037487,0.219037487,0.125164278,0.344201765,0.319014792,0.294419233,0.055911595,0.33065438,0.940998047,0.063414634,1.15408512,1,0.934398965,0.520047436,0.984848485,0.452941176,0.5,0.520047436,0.479952564,0.015151515,0.547058824,0.5,0.479952564,0.295828122,0.033653846,0.362176336,0.611111111,0.493996481,0.346117247,0.906976744,0.287175168,0.24137931,0.319014792,0.31943213,0.013953488,0.346847931,0.24137931,0.294419233,0.106157907,0.046511628,0.100096246,0.137931034,0.055911595,0.228292716,0.03255814,0.265880654,0.379310345,0.33065438,0.234719741,0.048780488,0.258465362,0.363636364,0.149126859,0.765280259,0.951219512,0.741534638,0.636363636,0.850873141,0.249437012,0.769230769,0.223956931,0.363636364,0.159596559,0.750562988,0.230769231,0.776043069,0.636363636,0.840403441
4,33,2,3.040666667,0,0.513,0.839333333,0.4,0,0.513,0.273,9.983,0,0.513,1.336,0.257518098,0,0.028613122,0.257518098,0.772330878,0,0.014478029,0.213191093,0.14435794,0.561883899,0.048875762,0.1,0.018400947,1,1,1,1,1,0,0,0,0,0,0.236187975,0.299014239,0.127286585,0.9,0.270956634,0.692161773,0.337268128,0.843728871,0.473684211,0.772330878,0,0,0,0,0,0.11677669,0.432546374,0.043356998,0.052631579,0.014478029,0.191061537,0.230185497,0.112914131,0.473684211,0.213191093,0.14435794,0.561883899,0.048875762,0.1,0.018400947,0.85564206,0.438116101,0.951124238,0.9,0.981599053,1,1,1,1,1,0,0,0,0,0
4,33,3,1.715,2.518,0.758,0.938142857,0.279,2.518,0.758,0.567,3.914,2.518,0.758,1.313,0.171678732,0.028613122,0.028613122,0.200291854,0.511101177,0.125068296,0.03764963,0.326180897,1.324706834,3.159112825,0.70119863,0.285714286,0.296524258,0.405150012,0.099749732,0.6085199,0.857142857,0.803404122,0.594849988,0.900250268,0.3914801,0.142857143,0.196595878,0.187966912,0.159493671,0.182614743,0.875,0.484077842,0.289249229,0.06768559,0.460308127,0.4,0.511101177,0.424681958,0.61086851,0.296130777,0.066666667,0.125068296,0.127843099,0.183891315,0.089145008,0.066666667,0.03764963,0.158225713,0.137554585,0.154416088,0.466666667,0.326180897,0.306510311,0.730954677,0.162243151,0.142857143,0.068609703,0.693489689,0.269045323,0.837756849,0.857142857,0.931390297,0.231379731,0.231379731,0.231379731,0.5,0.231379731,0.768620269,0.768620269,0.768620269,0.5,0.768620269
3,33,4,1.725916667,0.3975,0.3525,1.060692308,0.18,0.095,0.153,0.402,9.028,0.7,0.552,3.79,0.301235064,0.050205844,0.050205844,0.326337986,0.575305556,0.022083333,0.019583333,0.383027778,0.36085161,0.744744745,0.130688935,0.285714286,0.070041091,0.812801695,0.654545455,0.928042763,0.857142857,0.963033572,0.187198305,0.345454545,0.071957237,0.142857143,0.036966428,0.42840388,0.939252336,0.368677043,0.8125,0.620818513,0.488014558,0.21686747,0.641648898,0.413793103,0.575305556,0.112395801,0.114457831,0.049751244,0.068965517,0.022083333,0.099671748,0.184337349,0.039232409,0.068965517,0.019583333,0.299917892,0.484337349,0.269367448,0.448275862,0.383027778,0.169600257,0.459459459,0.057620042,0.142857143,0.032919313,0.830399743,0.540540541,0.942379958,0.857142857,0.967080687,0.47,0.616935484,0.440894569,0.5,0.47,0.53,0.383064516,0.559105431,0.5,0.53
4,36,1,2.144555556,1.407333333,0.614,1.198363636,0.115,0.108,0.515,0.457,6.673,3.062,0.713,3.745,0.225926298,0.075308766,0.050205844,0.276132142,0.508818179,0.111301505,0.032372868,0.347507447,0.732750634,0.988888889,0.511102085,0.454545455,0.265478104,0.603778897,0.515695067,0.685464818,0.75,0.820516091,0.396221103,0.484304933,0.314535182,0.25,0.179483909,0.287660969,0.619241192,0.358441807,0.785714286,0.532584542,0.399786465,0.09623431,0.470161347,0.36,0.508818179,0.262354042,0.090376569,0.215740154,0.12,0.111301505,0.114461427,0.430962343,0.050236032,0.08,0.032372868,0.223398065,0.382426778,0.263862467,0.44,0.347507447,0.222580255,0.817460317,0.096533983,0.181818182,0.059817819,0.777419745,0.182539683,0.903466017,0.818181818,0.940182181,0.303759894,0.826645265,0.188874172,0.4,0.225321101,0.696240106,0.173354735,0.811125828,0.6,0.774678899
5,36,2,1.0213,0.257,0.223,2.16,0.252,0.012,0.15,0.739,3.393,0.502,0.296,3.135,0.289351852,0.05787037,0.05787037,0.318287037,0.29235966,0.014713881,0.012767297,0.680159162,0.385759061,0.402985075,0.216318786,0.333333333,0.090064734,0.798951733,0.954545455,0.871116816,0.833333333,0.952083528,0.201048267,0.045454545,0.128883184,0.166666667,0.047916472,1.438753081,1.785024155,0.748031496,0.785714286,2.126555088,0.278944637,0.218560278,0.463144963,0.4,0.29235966,0.070193647,0.010407632,0.068523069,0.08,0.014713881,0.060907328,0.130095403,0.04040404,0.08,0.012767297,0.589954388,0.640936687,0.427927928,0.44,0.680159162,0.179217231,0.373134328,0.080238547,0.166666667,0.041842574,0.820782769,0.626865672,0.919761453,0.833333333,0.958157426,0.464583333,0.925925926,0.370927318,0.5,0.464583333,0.535416667,0.074074074,0.629072682,0.5,0.535416667
